"ticket_id","city","issue_type","ticket_status","issue_description","ticket_closed_date_time","ticket_created_date_time","ticket_last_updated_date_time","address","lat","lng","location","image"
"5269280","Cambridge","Rodent Sighting","Archived",,"04/09/2019 04:44:04 PM","01/07/2019 07:02:18 AM","2020 Aug 12 01:14:38 AM","490 Huron Ave Cambridge, MA, 02138, USA","42.38007267263","-71.14364147186","POINT (-71.14364147186281 42.38007267263061)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjM0MzM1OCwicHVyIjoiYmxvYl9pZCJ9fQ==--ab3d9e04889d3dcf8a393431b581cfd83ecc700a/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwiYXV0b19vcmllbnQiOnRydWUsInN0cmlwIjp0cnVlLCJyZXNpemUiOiI4MDB4NjAwIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--a24cd3b9f26082c533845b9cc150d8421a819967/6902D168-493E-4344-AD79-E6803CB33BF8.jpeg"
"5251551","Cambridge","Rodent Sighting","Archived","Rat hole with viable activity in shrubs across from police station.","01/02/2019 04:33:55 PM","12/31/2018 05:05:48 PM","2020 Aug 12 01:14:24 AM","125 6th St Cambridge, MA 02141, USA","42.36721555863","-71.08567088842","POINT (-71.08567088842392 42.36721555862893)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjM0NTE3MywicHVyIjoiYmxvYl9pZCJ9fQ==--b4829ae13a003dc2a081086f531c3b9012101400/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/img-SCF__20181231_17034252044498617602378784897224863354320895.jpg"
"5049774","Cambridge","Rodent Sighting","Archived","Overflowing trash behind 1172 Cambridge street. All from the 4 apartments upstairs. Ally is on Tremont street behind building. Saw rat go inside trash barrel that is overflowing. Trash pick up is not for another 2 days.","10/26/2018 12:00:14 PM","10/23/2018 04:37:17 PM","2020 Aug 12 12:40:29 AM","82 Tremont St Cambridge 02139, United States","42.37282924928","-71.09706130146","POINT (-71.09706130146276 42.372829249279434)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjI5OTA3MCwicHVyIjoiYmxvYl9pZCJ9fQ==--ab16dbc0de4cf100c0230a055018aae65c1d20a3/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"4938380","Cambridge","Rodent Sighting","Archived","In the Mbta harvard upper busway there are mice running everywhere it’s nasty","11/02/2018 10:39:31 AM","09/22/2018 09:10:10 AM","2020 Aug 12 12:29:32 AM","1429–1437 Massachusetts Ave Cambridge 02138, United States","42.37454289314","-71.11876660718","POINT (-71.11876660718083 42.374542893135256)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjI3MTIyNSwicHVyIjoiYmxvYl9pZCJ9fQ==--dc186c8c024b25f1fa48b85561b915500e05ab48/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"4930648","Cambridge","Rodent Sighting","Archived","Yard waste barrel being used for trash. Hole in bottom of barrel from which rat was trying to access trash. Barrel was from 125 Spring","09/20/2018 03:45:01 PM","09/20/2018 09:37:36 AM","2020 Aug 12 12:27:01 AM","125 Spring St Cambridge 02141, United States","42.36951777322","-71.08406313277","POINT (-71.08406313276609 42.369517773222015)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjI3NTAwOCwicHVyIjoiYmxvYl9pZCJ9fQ==--5c02ad3d1faad4c4e699b25ec2bf81753003a0e5/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"4846005","Cambridge","Rodent Sighting","Archived","Dead rat. Many rats found at/near a dumpster next to the pizza place on Brookline St. after dawn.","08/30/2018 08:32:18 AM","08/28/2018 12:11:30 PM","2020 Aug 12 12:17:45 AM","264 Brookline St  Cambridge, Massachusetts","42.357462","-71.1076869","POINT (-71.10768689999998 42.357462)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjI1MzIyNywicHVyIjoiYmxvYl9pZCJ9fQ==--2c811262a8210b182f79c3a02fe4dc9a95084b99/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/Dead_rat_behind_17_Peters__8_25_2018_.jpg"
"4844756","Cambridge","Rodent Sighting","Archived","Dead rat","09/06/2018 02:51:15 PM","08/28/2018 08:12:56 AM","2020 Aug 12 12:17:20 AM","263 Brookline St Cambridge 02139, United States","42.35778796025","-71.1081181281","POINT (-71.10811812809773 42.3577879602484)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjI0OTU4NywicHVyIjoiYmxvYl9pZCJ9fQ==--1196e70e2cca174c2a53da8f73ca0735afbefc98/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"4872870","Cambridge","Rodent Sighting","Archived","Small rat. Seems injured. On the sidewalk in front of 119 Willow St. Please come take it. This sidewalk is heavily traveled by children and adults at this hour! Please come ASAP!","09/06/2018 08:53:15 AM","09/05/2018 06:31:13 AM","2020 Aug 12 12:17:14 AM","903 Cambridge St Cambridge 02141, United States","42.37279269711","-71.09183958067","POINT (-71.0918395806679 42.37279269711477)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjI2MDc4OCwicHVyIjoiYmxvYl9pZCJ9fQ==--d0eafd5c757881028bbbdbdb44cd93958c588fe0/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"4838217","Cambridge","Rodent Sighting","Archived","Some rats and other animals keep going near one of the trash bins and recycle cages mixed of food etc on the Harvard street side at green rose heritage park and some graffiti on the trash bin in back ground","08/30/2018 08:36:01 AM","08/26/2018 09:02:04 AM","2020 Aug 12 12:14:44 AM","149 Harvard St Cambridge 02139, United States","42.36582287821","-71.09485117127","POINT (-71.0948511712733 42.36582287820909)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjI1MjM3MiwicHVyIjoiYmxvYl9pZCJ9fQ==--6de890155cf13d5d31e0b90600897d5815ae9c32/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/image.jpg"
"4820853","Cambridge","Rodent Sighting","Archived","I walk every morning, and have sighted rats several times at this location, at the corner of Dudley and Mass Ave. It is a where Joe Sent Me restaurant is located. Speciifcally, I saw an adult rat stuffing itself ( with difficulty!) into this hole in the black top of the cross walk  ( see picture).
But ihave seen rats of varying sizes scurrying across the side walk to the planters on the corner of Dudley and Mass ave as well. Usually around 6 am in the morning.","10/02/2018 09:27:38 AM","08/21/2018 10:57:38 AM","2020 Aug 12 12:13:54 AM","2362 Massachusetts Avenue Cambridge, Massachusetts","42.39643450032","-71.12947368781","POINT (-71.12947368780516 42.39643450031586)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjI0OTU3OSwicHVyIjoiYmxvYl9pZCJ9fQ==--a9e703a147e27a9707d98336f42d37884163b738/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/Rodent_hole__corner_of_Dudley_and_Mass_Ave.jpg"
"4623402","Cambridge","Rodent Sighting","Archived","Garbage at house at corner of oxford and Wendell not being put out. Garbage accumulating","07/03/2018 09:53:39 AM","06/30/2018 11:38:58 AM","2020 Aug 11 11:49:58 PM","43 Wendell St Cambridge, MA 02138, USA","42.38159942627","-71.11597442627","POINT (-71.11597442626953 42.38159942626953)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjIwMzE2OCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3dea07b0bac9ea263627347e7a04b4cf2018161/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/1530373076042.jpg"
"4628403","Cambridge","Rodent Sighting","Archived","Overgrown bush... attacked by rats","07/03/2018 10:03:20 AM","07/02/2018 12:36:51 PM","2020 Aug 11 11:49:07 PM","67 Norfolk St 2, Cambridge, Massachusetts","42.3658955","-71.1010293","POINT (-71.1010293 42.3658955)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjE5OTM2NiwicHVyIjoiYmxvYl9pZCJ9fQ==--65e9b1a0e83f92dcdc644a16811c7f5f391651e9/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/20180620_203335.jpg"
"4598861","Cambridge","Rodent Sighting","Archived","Friday, June 22, 4:00 PM, a large rat ran from underneath a tarp at the rear of 151 Dudley St., across the SW corner of our property at 91 Jackson St., and onto the property at 90 Jackson St.","07/03/2018 08:58:44 AM","06/24/2018 03:13:32 PM","2020 Aug 11 11:47:18 PM","90 Jackson St. Cambridge, Massachusetts","42.3959732","-71.1354519","POINT (-71.13545190000002 42.3959732)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjE5Nzc0NSwicHVyIjoiYmxvYl9pZCJ9fQ==--02b6ebe6590ad4c1316e8b82ef909bf39b0d2714/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/IMG_2078.jpg"
"4574195","Cambridge","Rodent Sighting","Archived","Rat seen on property and evidence of getting into rubbish cans on that property.","06/21/2018 07:48:03 AM","06/17/2018 08:57:04 PM","2020 Aug 11 11:45:59 PM","61 Fayette St Cambridge, MA 02139, USA","42.37331876755","-71.10279878996","POINT (-71.10279878995674 42.37331876755162)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjE4ODg5OSwicHVyIjoiYmxvYl9pZCJ9fQ==--3534d3ebcbebe5cf85fdf0a4fd3933b60d2327bb/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/1529283418811.jpg"
"4558132","Cambridge","Rodent Sighting","Archived","House appears to be unoccupied.  Overgrown side and backyard.  Multiple rat sightings in backyard of 90 Jackson St.","07/03/2018 09:40:28 AM","06/13/2018 07:53:56 AM","2020 Aug 11 11:42:46 PM","90 Jackson St Cambridge, Massachusetts","42.39594150689","-71.13567720556","POINT (-71.13567720555727 42.39594150689314)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjE3NTc3MCwicHVyIjoiYmxvYl9pZCJ9fQ==--72ad9f0c81f1dd22f6ce29d3294efeee51b420b5/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/20180612_162027_Burst01.jpg"
"4498765","Cambridge","Rodent Sighting","Archived","There are rats around this area.  What can we do to enforce good trash management?","06/13/2018 10:20:37 AM","05/29/2018 11:54:52 AM","2020 Aug 11 11:39:03 PM","19-25 Market Street Cambridge, Massachusetts","42.3675784","-71.0948563","POINT (-71.0948563 42.3675784)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjE3MTgxNiwicHVyIjoiYmxvYl9pZCJ9fQ==--0c8495996be1661494182858115e47a2bfa3592c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/IMG_20180529_083435.jpg"
"4531640","Cambridge","Rodent Sighting","Archived","There's a rat wriggling, injured or dying, in the middle of the sidewalk. Looks pretty healthy otherwise actually.","06/06/2018 11:11:18 AM","06/06/2018 10:29:43 AM","2020 Aug 11 11:38:52 PM","290 Upland Rd Cambridge, MA 02140, USA","42.3848529","-71.12785","POINT (-71.12785 42.3848529)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjE4NDUzNCwicHVyIjoiYmxvYl9pZCJ9fQ==--fbc5cf0920774c57eba822fc84d1ae0396905e9d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/img-image_210401089353726.jpg"
"4517266","Cambridge","Rodent Sighting","Archived","There are back walkways between our condo (11 Chauncy Street Condominium) and #1-9 Chauncy Lane.  In the alley behind #3 and #5, residents have left trash (rolled up rug, uncovered garbage pail, etc.) - has been there for weeks now. Vermin problem (have seen rodents scuttling around.) Please ask residents to clear out their garbage back there.","07/16/2018 03:52:44 PM","06/02/2018 10:10:39 AM","2020 Aug 11 11:37:39 PM","75 Langdon Street Cambridge, Massachusetts","42.3800139","-71.12182","POINT (-71.12182000000001 42.3800139)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjE3MjkxMiwicHVyIjoiYmxvYl9pZCJ9fQ==--f515a6c8383fbc93b21fc9401f24a1181a0c88c0/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/Ww.jpg"
"4321872","Cambridge","Rodent Sighting","Archived","Saw a rat during the day run into the burrow in front of 1210 Cambridge street.","04/13/2018 08:07:59 AM","04/10/2018 01:26:18 PM","2020 Aug 11 11:15:41 PM","1185–1239 Cambridge St
Cambridge Ma 02139
United States","42.37336119653","-71.09768278298","POINT (-71.09768278298182 42.37336119652995)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjEyNzkxOCwicHVyIjoiYmxvYl9pZCJ9fQ==--b938cc75645e892147c23126c950c524f2fdb026/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--57f85c85093db4303fe6b4e7261d952e5d1fef3e/image.png"
"4280849","Cambridge","Rodent Sighting","Archived","They always have lots of uncovered trash","04/05/2018 09:04:08 AM","03/28/2018 12:27:55 PM","2020 Aug 11 11:07:15 PM","Polish American Citizens Association Marion Street, Cambridge, MA 02114, United States of America","42.37234739123","-71.08903379695","POINT (-71.08903379694883 42.37234739122793)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjEyNDU2NSwicHVyIjoiYmxvYl9pZCJ9fQ==--169b51f75607e9e053a501e0a005b70eca1100e4/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/1522254347393.jpg"
"4205725","Cambridge","Rodent Sighting","Archived","Apartment building trash is frequently overflowing, so rats aren't a surprise.","03/08/2018 09:08:23 AM","03/06/2018 05:05:49 PM","2020 Aug 11 11:02:57 PM","18 Centre Street Cambridge, Massachusetts","42.3694826","-71.1094333","POINT (-71.10943329999998 42.3694826)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjEwMjk2MywicHVyIjoiYmxvYl9pZCJ9fQ==--cdbf9ca54772ac94f55e74b937db916e6fb4eb90/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJKUEciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--a2c14a5879a9a55176257f8523473d9c50ff7410/IMG_2182.JPG"
"4035741","Cambridge","Rodent Sighting","Archived","Trash area is overflowing for 67-69 5th street for days now. It wasn't brought out to the street  last week and I've now seen    A rat twice nearby.","02/01/2018 03:56:41 PM","01/16/2018 08:35:44 PM","2020 Aug 11 10:49:25 PM","66-70 5th St Cambridge, MA 02141, USA","42.3709602356","-71.08324432373","POINT (-71.08324432373047 42.3709602355957)",
"4022675","Cambridge","Rodent Sighting","Archived","Trash all over the place from the rental apartments upstairs at 1174 Cambridge street. This is the ally behind on Tremont st. It is all residential trash not from the restaurant.  Rats were all over this.","01/17/2018 04:20:53 PM","01/11/2018 03:55:15 PM","2020 Aug 11 10:48:43 PM","60–98 Tremont St
Cambridge Ma 02139
United States","42.37304065369","-71.09712091703","POINT (-71.09712091702808 42.37304065368553)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjA3NjQzMiwicHVyIjoiYmxvYl9pZCJ9fQ==--6e201ee8afd64752bc89308ec9fa515efda4f706/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--57f85c85093db4303fe6b4e7261d952e5d1fef3e/image.png"
"3888770","Cambridge","Uncovered trash cans attracting rodents","Archived","45 Hubbard Ave is vacant and under construction.  The construction workers leave the trash cans uncovered.  The food inside is attracting rodents.","11/29/2017 10:07:08 AM","11/18/2017 03:53:05 PM","2020 Aug 11 10:35:42 PM","45 Hubbard Ave Cambridge, Massachusetts","42.3886864","-71.1275169","POINT (-71.12751689999999 42.3886864)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjA1MTI5NywicHVyIjoiYmxvYl9pZCJ9fQ==--0f371cddf258c1b5d47e36858e32074d9ca199a5/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/unnamed.jpg"
"3722568","Cambridge","Rodent Sighting","Archived","There is a rat living in the pachysandra outside of 12 Concord Ave.  I see it in the mornings (6-7am) and evenings (6-7pm) and am concerned it may be rabid.  The area is fenced in but the rat is still noticeable from the sidewalk.","12/04/2017 05:28:20 PM","09/21/2017 11:56:50 AM","2020 Aug 11 10:18:13 PM","12 Concord Ave. Cambridge, Massachusetts","42.3784214","-71.1243415","POINT (-71.12434150000001 42.3784214)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjAxMzI3MiwicHVyIjoiYmxvYl9pZCJ9fQ==--b54df58e683b836f0ed250240e24c64c5117a053/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/Rat_2.jpg"
"3719186","Cambridge","Rodent Sighting","Archived","Trash cans often overflowing for several days at a time, so rats not a surprise.","09/21/2017 08:06:13 AM","09/20/2017 08:04:40 AM","2020 Aug 11 10:17:59 PM","14 Centre Street Cambridge, Massachusetts","42.3693472","-71.1090947","POINT (-71.10909470000001 42.3693472)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjAxMTM3NCwicHVyIjoiYmxvYl9pZCJ9fQ==--3615c3e14836d2c607f262662a14543d4f4fe52b/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJKUEciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--a2c14a5879a9a55176257f8523473d9c50ff7410/IMG_1904.JPG"
"3686098","Cambridge","Rodent Sighting","Archived","actually a rat ordinance/trash violation. please ticket, I have reported this one before","09/19/2017 08:23:12 AM","09/06/2017 02:01:51 PM","2020 Aug 11 10:13:06 PM","208 Harvard St Cambridge, MA 02139, USA","42.3671227","-71.0984587","POINT (-71.0984587 42.3671227)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MTk5MjQ1NiwicHVyIjoiYmxvYl9pZCJ9fQ==--39ceab664f8c112b801342b39e03107a53e0d3bc/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwiYXV0b19vcmllbnQiOnRydWUsInN0cmlwIjp0cnVlLCJyZXNpemUiOiI4MDB4NjAwIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--a24cd3b9f26082c533845b9cc150d8421a819967/img-SCF__20170906_135023-2122229898534892.jpeg"
"3679521","Cambridge","Rodent Sighting","Archived","I don't know who Is in charge but near a dumpster and in are open trash bags scattered everywhere and on the ground of 100-110 Harvard at once again and in the morning and night I see different animals going there","09/07/2017 04:28:08 PM","09/03/2017 09:59:47 AM","2020 Aug 11 10:09:27 PM","100 Harvard St Cambridge, MA 02139, USA","42.36498040968","-71.09299366174","POINT (-71.09299366174204 42.36498040968192)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjAwMTI5MCwicHVyIjoiYmxvYl9pZCJ9fQ==--d446b35affe4f68f505b5b2fa4698bdd47a62516/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/1504447044935.jpg"
"3663509","Cambridge","Rodent Sighting","Archived","The dumpster is overflowing once again and trash everywhere attracting all kinds of animals at the 100 Harvard 110 Harvard block",,"08/27/2017 09:35:10 AM","2020 Aug 11 10:08:28 PM","100 Harvard St Cambridge, MA 02139, USA","42.36498468143","-71.09312454025","POINT (-71.09312454024669 42.3649846814271)","https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MTk5MDU4NCwicHVyIjoiYmxvYl9pZCJ9fQ==--822ba7f914389e5368915bbdfe147f3cfc5b2afa/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJhdXRvX29yaWVudCI6dHJ1ZSwic3RyaXAiOnRydWUsInJlc2l6ZSI6IjgwMHg2MDAifSwicHVyIjoidmFyaWF0aW9uIn19--242b3e94addeeae50b5fd8df8a0a8fbcf02bf33c/1503840813762.jpg"
